Date,text,DataSource,Polarity,SentimentScore,Sentiment,match
26-10-2016 01:01,"b""@djtec Hey djtec! We've passed along the info to our lineup team, however in the meantime we'd advise setting manual recordings to be safe!""",SocialMedia,0.625,5,Very Positive,FALSE
25-10-2016 23:29,"b'We want to know. Is ""The Nightmare Before Christmas"" better for Halloween or Christmas or both?'",SocailMedia,0.5,5,Very Positive,FALSE
25-10-2016 23:02,b'@MarianeMatera Thanks for letting us know! The folks over at @TiVoSupport will be able to answer any questions you have around recording.',SocailMedia,0.375,4,Positive,FALSE
25-10-2016 22:05,b'Jerry Maguire will say anything to keep a client. Can you #FillInTheBlank? https://t.co/Jsg9HcqNMS',SocailMedia,0,3,Neutral,FALSE
25-10-2016 20:46,"b""He shoots, he scores! Watch to learn how TiVo's #sports #metadata is a game changer for sports fans. https://t.co/DmuuQlW1qn""",SocialMedia,-0.4,2,Negative,FALSE
25-10-2016 20:10,b'@tigerfan1981 Hi! So sorry to see you\xe2\x80\x99re having trouble with recording functionality. @TiVoSupport can provide assistance with the issue.',SocailMedia,-0.35,2,Negative,FALSE
25-10-2016 20:09,"b'@kristi_meenan Hey Kristi, sorry to see you\xe2\x80\x99re having trouble with your guide data. @TiVoSupport can provide some assistance! Thanks!'",SocailMedia,-0.166666667,2,Negative,FALSE
25-10-2016 20:08,b'@orteacherari Hey Ari! Feel free to reach out to @tivosupport if you\xe2\x80\x99ve got any questions about TiVo pricing. Thanks!',SocailMedia,0.325,4,Positive,FALSE
25-10-2016 19:18,"b'RT @ParksAssociates: #Streamingmusic service @Spotify leverages 600GB of user-centric data per day, finds @bradrusselltech https://t.co/M8z\xe2\x80\xa6'",SocialMedia,0,3,Neutral,FALSE
25-10-2016 18:47,b'@skacoread please let us know here: https://t.co/rsicdJy1ll',SocialMedia,0,3,Neutral,FALSE
25-10-2016 18:46,"b""@skacoread Hey Christopher. TiVo is not compatible with DIRECTV Satellite or Streaming services. If this is something you'd like to see (1)""",SocialMedia,0,3,Neutral,FALSE
25-10-2016 18:22,"b'@Mteuzi Our local TiVos are populating show information for that timeframe. If you would like us to check your listings for TNT, (1)'",SocialMedia,0,3,Neutral,FALSE
25-10-2016 18:22,b'@Mteuzi then please send us a DM with your 15-Digit TiVo Service Number and the email on your TiVo account. Thanks!',SocialMedia,0.25,4,Positive,FALSE
25-10-2016 18:08,"b'You can skip if you want to, you can leave commercial breaks behind. Watch #SkipMode in action: https://t.co/cRxcjio8bD #NameThatSong'",SocailMedia,-0.1,2,Negative,FALSE
25-10-2016 18:06,b'@Mteuzi Thanks for that info. Are you seeing this error on any other channels?',SocialMedia,0.0375,3,Neutral,FALSE
25-10-2016 17:46,"b""@Mteuzi Hey Hashim, we're sorry to hear that. Any change after restarting/powercycling?""",SocialMedia,-0.5,2,Negative,FALSE
25-10-2016 16:51,"b""@tigerfan1981 manual recordings to ensure you don't miss it. Steps here: https://t.co/Lpkj3xKf4n""",SocialMedia,0,3,Neutral,FALSE
25-10-2016 16:50,"b""@tigerfan1981 Hey LSUteach. As we've gotten quite a few reports about this, we're looking into it. In the mean time, please schedule (1)""",SocialMedia,-0.25625,2,Negative,FALSE
25-10-2016 16:49,"b'@ultragrrl Glad to hear it, Jen! If you have any questions about setup, please let us know!'",SocialMedia,0.78125,5,Very Positive,FALSE
25-10-2016 16:32,"b'To meet viewer expectations, ABC is making new shows available to authenticated viewers online: https://t.co/QNcfvvtVkr.'",SocialMedia,0.268181818,4,Positive,FALSE
25-10-2016 14:44,"b'Get the scoop on our latest survey results, on #millennials and their viewing habits, from @Schwindter on @Variety:\xe2\x80\xa6 https://t.co/ZHMiVy78bo'",SocialMedia,0.5,5,Very Positive,FALSE
25-10-2016 10:12,b'Join @cndawesontv next week at #CONNEU16 for his panel on user experience! His panel begins at 15:15 on 3 Nov.\xe2\x80\xa6 https://t.co/eQBIXylYe7',SocialMedia,0,3,Neutral,FALSE
25-10-2016 02:07,b'@MarianeMatera French Kiss?',SocailMedia,0,3,Neutral,FALSE
25-10-2016 01:59,b'Happy birthday to the talented Kevin Kline. Which of his movies is your favorite?',SocailMedia,0.666666667,5,Very Positive,FALSE
25-10-2016 01:00,"b'Watching last night\xe2\x80\x99s #TheWalkingDead premiere was hard, but this Daryl Dixon DIY costume is easy. Get inspired: https://t.co/eR7KlTO1kH'",SocailMedia,0.047222222,3,Neutral,FALSE
24-10-2016 23:26,"b""Jerry Seinfeld may be known for his comedy, but his #MondayMotivation isn't half bad either: https://t.co/JRPMNcv2V4""",SocailMedia,-0.433333333,2,Negative,FALSE
24-10-2016 23:03,b'@waltzdj Hi Jason! Sorry to hear you are experiencing problems with your Guide. What troubleshooting steps have you completed so far?',SocialMedia,-0.2,2,Negative,FALSE
24-10-2016 22:21,"b"".@TheSimpsons joined a club so elite, it's the second member: scripted series with 600+ episodes. https://t.co/pygmECY6cL via @voxdotcom""",SocialMedia,0,3,Neutral,FALSE
24-10-2016 21:04,"b'#Bingewatching is hard work, but here are 20 TV shows to consider for this weekend: https://t.co/OVY66inqsd'",SocailMedia,-0.291666667,2,Negative,FALSE
24-10-2016 19:45,b'@logainne You can find the steps here: https://t.co/nWSNDTrLKD',SocialMedia,0,3,Neutral,FALSE
24-10-2016 19:45,"b""@logainne Thanks for that info. Is there anything in the Recording History (it may be gone by now) that indicates why it didn't record?""",SocialMedia,0.2,3,Neutral,FALSE
24-10-2016 19:15,b'TV viewers are #BingeWatching the #election\xe2\x80\x94and skipping perennial powerhouses like primetime sports:\xe2\x80\xa6 https://t.co/Rro0yMUNLp',SocialMedia,0,3,Neutral,FALSE
24-10-2016 19:04,"b""If prom queens and pig's blood didn't give it away, the answer to last week's #NameThatMovie was... https://t.co/WX6dfv0Fab""",SocailMedia,0,3,Neutral,FALSE
24-10-2016 18:56,b'@ultragrrl https://t.co/kEVGk2voi3 Please let us know if you have any other questions or concerns!',SocialMedia,-0.15625,2,Negative,FALSE
24-10-2016 18:56,b'@ultragrrl Hey Jen. You can find the Specs page for the Premiere here: https://t.co/5PMla7wBVl and the Specs page for the BOLT here: (1)',SocialMedia,-0.75,1,Very Negative,FALSE
24-10-2016 17:39,"b'@dejan_jancevski Hey Dejan, @TiVoSupport can provide product information! Thanks.'",SocailMedia,0.2,3,Neutral,FALSE
24-10-2016 17:37,"b'@ultragrrl Hey Jen, @TiVoSupport can provide specs if you\xe2\x80\x99re interested in a product comparison. Thanks!'",SocailMedia,0.25,4,Positive,FALSE
24-10-2016 17:09,"b'@thelazygecko Hey, so sorry to see you\xe2\x80\x99re having issues with streaming. @TiVoSupport can help diagnose the problem. Thanks!'",SocailMedia,-0.125,2,Negative,FALSE
24-10-2016 15:55,b'@superfell Please connect to the TiVo Service: https://t.co/SauFjrjrSm - Please let us know the results. Thanks in advance!',SocialMedia,0.25,4,Positive,FALSE
24-10-2016 15:48,"b'On average, #millennials own 3 streaming devices and subscribe to 2.7 paid video #streaming services.\xe2\x80\xa6 https://t.co/byJtxAgtOz'",SocialMedia,0.225,3,Neutral,FALSE
24-10-2016 15:45,"b""@ActuallyGeorge Hi George! We're sorry to hear this. Could you DM us your your account info (phone#&amp;email) so we can look into this further?""",SocialMedia,-0.25,2,Negative,FALSE
24-10-2016 15:21,b'@superfell Thanks for that info. Here are some troubleshooting steps you can try: https://t.co/v3RJzj9C7m - Please let us know the results.',SocialMedia,0.2,3,Neutral,FALSE
24-10-2016 14:47,"b""@superfell Hi Simon! We're sorry to hear you are having problems with your Guide. What troubleshooting steps have you completed so far?""",SocialMedia,-0.2,2,Negative,FALSE
24-10-2016 14:14,b'@Gr3yB3ardsGhost Hi Grey Beard! Sorry to hear you are having problems with your Guide. What troubleshooting steps have you completed so far?',SocialMedia,-0.154166667,2,Negative,FALSE
24-10-2016 14:05,b'@ryanmlowery Hi Ryan! Sorry to hear you are having problems recording. What troubleshooting steps have you completed so far?',SocialMedia,-0.2,2,Negative,FALSE
24-10-2016 13:51,"b'.@cndawesontv shares insight on #smarthomes, voice technology and more ahead of #CONNEU16: https://t.co/ow2bciMgzd.\xe2\x80\xa6 https://t.co/QPVOvnWLwr'",SocialMedia,0.5,5,Very Positive,FALSE
23-10-2016 16:48,"b'@TwiTwiAgain Thanks for that info. Do you get the same result if you manually delete the program using the ""Clear"" button?'",SocialMedia,0.1,3,Neutral,FALSE
23-10-2016 15:42,"b'@aguimac Hi Miguel! The TiVo BOLT+ is compatible with Digital Cable via a CableCARD. As long as FIOS provides a CableCARD, it should work.'",SocialMedia,-0.025,2,Negative,FALSE
22-10-2016 23:13,b'@elmeng Hey L Meng! That will not affect your TiVo. No need to worry!',SocialMedia,0,3,Neutral,FALSE
22-10-2016 15:41,b'@ghctim Hey mitch g! Can you please DM us your TiVo account info (email&amp;phone#) so we can look into this further?',SocialMedia,0,3,Neutral,FALSE
22-10-2016 15:34,"b""@TempMike Glad to hear it's working for you now! Let us know if you have any further questions.""",SocialMedia,0.3125,4,Positive,FALSE
22-10-2016 00:34,b'Halloween is getting closer! What are you most looking forward to #StreamAndScream next week?',SocailMedia,0.25,4,Positive,FALSE
22-10-2016 00:12,b'@TwiTwiAgain For steps to powercycle: https://t.co/OdtsjQsMhS - and steps to connect to the TiVo Service: https://t.co/mguBFTaNBF - (2/2)',SocialMedia,0,3,Neutral,FALSE
22-10-2016 00:10,"b'@TwiTwiAgain Thanks for that info. Yes, we would recommend powercycling your TiVo box, followed by a connection to the TiVo Service. (1/2)'",SocialMedia,0.2,3,Neutral,FALSE
22-10-2016 00:05,b'@TwiTwiAgain Hi TwiTwiAgain! We are sorry to hear this. What troubleshooting steps have you completed so far?',SocialMedia,-0.2,2,Negative,FALSE
21-10-2016 23:07,b'@deodeo4 https://t.co/1y5YiYFIJV',SocailMedia,0,3,Neutral,FALSE
21-10-2016 23:02,"b'Judge Judy\xe2\x80\x94the actual judge, not the show\xe2\x80\x94turns 74 today. #DidYouKnow she has the highest salary on TV? https://t.co/bAdmQmdFBh'",SocailMedia,0,3,Neutral,FALSE
21-10-2016 22:44,"b""@jonathan_leigh Thanks for that info. At this time, we've exhausted available troubleshooting as the YouTube App is supported by YouTube.""",SocialMedia,0.066666667,3,Neutral,FALSE
21-10-2016 22:42,b'@AFields27 https://t.co/pq31W0luQ0',SocailMedia,0,3,Neutral,FALSE
21-10-2016 22:38,"b'@dolfer Hi Dolf! We do not have any news as of yet, if this something you would like to see added, let us know here: https://t.co/lTZPGM2d8X'",SocialMedia,0,3,Neutral,FALSE
21-10-2016 22:35,b'@TempMike Hi Mike! Sorry to hear this. How is your TiVo box connecting to your Home Network? Ethernet? Wireless? Thanks in advance!',SocialMedia,-0.125,2,Negative,FALSE
21-10-2016 21:00,b'Watch NBA preseason games 30% faster in #QuickMode. Start watching tonight on your TiVo BOLT+. https://t.co/8DI3ZgSwrl',SocailMedia,0,3,Neutral,FALSE
21-10-2016 20:44,b'Woah! New @Nielsen research shows most Americans watch fewer than 10% of the channels in their #payTV packages: https://t.co/aPyrQ7K6Eq.',SocialMedia,0.318181818,4,Positive,FALSE
21-10-2016 19:00,"b""Can you guess this week's #NameThatMovie, even if you don't have special powers? https://t.co/8miagoYrmC""",SocailMedia,0.357142857,4,Positive,FALSE
21-10-2016 18:43,"b'@jonathan_leigh After powercycling, please connect to the TiVo Service, steps here: https://t.co/NX5zqilZVd - Thanks in advance!'",SocialMedia,0.25,4,Positive,FALSE
21-10-2016 18:41,b'@jonathan_leigh Thanks for that info. Please powercycle your TiVo box and home network. Steps to powercycle: https://t.co/7nAeJXU2dH - (1/2)',SocialMedia,0.2,3,Neutral,FALSE
21-10-2016 18:25,b'@jonathan_leigh Thanks for that info. Which mobile App and type of mobile device are you using? Android? iOS?',SocialMedia,0.2,3,Neutral,FALSE
21-10-2016 18:17,b'71% of U.S. households have at least one #streaming service. How many do you have? #SVOD',SocialMedia,0.1,3,Neutral,FALSE
21-10-2016 18:08,b'@jonathan_leigh For more information on the YouTube App - https://t.co/LIS5t5a1G4 - (2/2)',SocialMedia,0.5,5,Very Positive,FALSE
21-10-2016 18:07,b'@jonathan_leigh Hi Jonathan! Do you have any problems when using the YouTube App on the TiVo BOLT itself? (1/2)',SocialMedia,0,3,Neutral,FALSE
21-10-2016 17:11,b'@dolfer Hey! @TiVoSupport can answer any product update questions. Thanks!',SocailMedia,0.25,4,Positive,FALSE
21-10-2016 17:11,"b'@fhermanson Hey Fred, sorry to see you\xe2\x80\x99re having trouble with your device. @TiVoSupport can jump in and provide assistance.'",SocailMedia,-0.35,2,Negative,FALSE
21-10-2016 17:09,b'@raeann907 We love you too! https://t.co/etb8NmwrdL',SocailMedia,0.625,5,Very Positive,FALSE
21-10-2016 17:05,"b'@jonathan_leigh Hey Jonathan, sorry to see you\xe2\x80\x99re having trouble with your device! @TiVoSupport can provide assistance with the issue.'",SocailMedia,-0.375,2,Negative,FALSE
21-10-2016 15:29,b'@Sethersk82 Hi Dot Gov! We recommend contacting our Billing Team at 877-367-8486 regarding any billing questions.',SocialMedia,0,3,Neutral,FALSE
21-10-2016 15:12,"b'Will ""self-bundling"" be the next big #consumer #TV trend? @GfK research shows it\'s on the rise: https://t.co/LNXFQdXRfS via @mediapost'",SocialMedia,0,3,Neutral,FALSE
21-10-2016 14:45,b'@dentonbaker Hi Denton! Sorry to hear this is happening for you. What troubleshooting steps have you completed so far? Thanks in advance!',SocialMedia,-0.05,2,Negative,FALSE
21-10-2016 14:42,b'@raeann907 https://t.co/tfP32jPzpG',SocailMedia,0,3,Neutral,FALSE
21-10-2016 14:42,"b'@mindflux Thanks for that info. If you uninstall and reinstall the App, do you get the same result?'",SocialMedia,0.1,3,Neutral,FALSE
21-10-2016 14:05,"b""@JamileeD Hi Lee! We're sorry to hear this. What troubleshooting steps have you completed so far? Thanks in advance!""",SocialMedia,-0.05,2,Negative,FALSE
21-10-2016 14:04,b'@mindflux Hi Mindflux! Sorry to hear this is happening for you. What troubleshooting steps have you completed so far? Thanks in advance!',SocialMedia,-0.05,2,Negative,FALSE
21-10-2016 00:35,"b'This funny actor, best known for his role as a salesperson, turns 37 today! Unscramble the anagram to find out who\xe2\x80\xa6 https://t.co/UoXvL7Mzcz'",SocailMedia,0.625,5,Very Positive,FALSE
20-10-2016 23:30,"b""One giant leap for entertainment. The TiVo BOLT+ is the Unified Entertainment System you've been waiting for:\xe2\x80\xa6 https://t.co/DnmdP9RVwg""",SocailMedia,0,3,Neutral,FALSE
20-10-2016 23:23,"b""@Dagnington Hey Dagnington, we're glad to hear it! Please let us know if you have any further questions or concerns!""",SocialMedia,0.3125,4,Positive,FALSE
20-10-2016 22:39,b'@jimclary Thanks for that info. Troubleshooting steps for Guide issues found here: https://t.co/bIUAmwaPYW - Please let us know the results.',SocialMedia,0.2,3,Neutral,FALSE
20-10-2016 22:16,"b""Who's the real TV aficionado? Take the test and find out how many of the top 100 TV shows you've seen: https://t.co/8F22onAwIn""",SocailMedia,0.4,4,Positive,FALSE
20-10-2016 21:39,b'@schevannes https://t.co/wLDkaf9S24',SocailMedia,0,3,Neutral,FALSE
20-10-2016 21:30,b'@Dagnington Hey Dagnington! Can you please try forcing a connection on the Mini as well as host TiVo? https://t.co/htWQOLS6bv',SocialMedia,0,3,Neutral,FALSE
20-10-2016 21:29,"b""@altonWWFilmFest Hey Alton! If your TiVo isn't working we'd advise contacting our tech support team to check replacement options 8773678486""",SocialMedia,0,3,Neutral,FALSE
20-10-2016 21:13,"b""The #RockyHorror remake airs tonight on Fox. We're shivering with antici...pation! Your guide to the cult classic:\xe2\x80\xa6 https://t.co/lK9tQwPLeD""",SocailMedia,0,3,Neutral,FALSE
20-10-2016 20:21,"b""With #FanTV, it's easy to discover what's on #TV! Watch and learn how simple it is. https://t.co/vW2IFJssdn""",SocialMedia,0.270833333,4,Positive,FALSE
20-10-2016 20:07,"b""Movies + #Halloween = costumes we'd actually wear this year. The last on this list is iconic: https://t.co/nmdDAFWSIp""",SocailMedia,0.166666667,3,Neutral,FALSE
20-10-2016 19:07,"b""What was the biggest moment from last night's #debate? https://t.co/fMRswyjeCI https://t.co/IekLrKEHDC""",SocialMedia,0,3,Neutral,FALSE
20-10-2016 18:35,"b""RT @Variety: Make it too hard for millennials to watch #TheWalkingDead? They'll just stop watching, according to new research https://t.co/\xe2\x80\xa6""",SocialMedia,-0.077651515,2,Negative,FALSE
20-10-2016 15:33,"b'#CordCutting, #SkinnyBundles, pay as you go\xe2\x80\x94it can be confusing! @wirecutter is here to help you make sense of it: https://t.co/vajGfVwy7o'",SocialMedia,-0.375,2,Negative,FALSE
20-10-2016 14:13,b'@jimclary  Hi Jim! Sorry to hear this. What troubleshooting steps have you completed so far?',SocialMedia,-0.2,2,Negative,FALSE
