Date,text,DataScource,Polarity,SentimentScore,Sentiment,Feature
"February 7, 2016","A bit of a pain to set up, a dream once you do!	I had DirecTV for years, and I loved it- the only thing was the price of programming in addition to cable prices started to really add up. I went down to basic cable with Charter.  I found it unusable after all of my years with satellite. The OS of the HD cable box was so dang UGLY and doing everything (On demand, guide, etc) was such an absolute chore.  I knew I needed something new.  I had Tivo back in the day when they were in business with DIrecTV, and I decided to give it a shot.  I read some of the reviews how things were so difficult in dealing with the cable company and the antiquated, dreaded cable card! Let me tell you- it was a bit of a chore. Getting the card was east enough, but you need to have an adapter (provided by Charter) in addition to getting the card. You will need another coax cable to run from the adapter to the TIvo box.  They did not give me one at the cable company, so be aware.  The software of the Tivo did get hung up at 72% while it was downloading the information from the cable- it seems like this was something that has happened to many people.  I called the cable company again and had them unpair and pair the cable card again.  After a bit, it worked, and it's a dream. It does take 1-2 hours to get it all set up.  Be patient, and know that once everything gets put together from the cable company side, it works like a charm.  When you combine this with Amazon Prime, Netflix, and Hulu- you'll be amazed at the amount of content that is beautifully presented and easily accessed.  I can't see a way for it to be better.  Try it, relax, and take t",Amazon,0.75,5,Very Positive,APPS
"November 17, 2015","Awsome!	The best DVR available.  Skip mode is great, one button press to seamlessly cut through the entire commercial segment and it lands you a few seconds before the show resumes.What I like most about the Tivo Bolt is how it incorporates Live TV, DVR, as well as popular streaming services into one easy to use interface.  Want to watch the live Sports game?  Bam, ok you're done.  Want to watch something from Netflix or Amazon Video?, you no longer have to switch inputs or mess around with another piece of hardware like a Roku or AppleTV.  The Tivo Bolt lets you watch shows from Netflix, Amazon and others just as easy as if you were going to a Live TV station.It's a game changer device IMO.  Combine the Bolt with Mini's around the home and you now have a unified media network that will stream LiveTV, RecordedTV around the house and also play stuff from the best streaming services.So much better than having to deal with the punitive pricing structure of Cable and Satellite providers who punish their subscribers for using multiple TV's.",Amazon,0.75,5,Very Positive,APPS
"October 4, 2015","Great Entry Level DVR with a lot of Capability	Purchased from a B&M retailer. This is my first foray into the Tivo world and so far I am impressed. I had no issues with installation or activation of any services (I have FiOS). My HD and premium stations all work perfectly. The Bolt itself is small and lightweight; considerably smaller than my old STB.It did take a little while to activate but once complete and fully updated, the system is running well. I'm not a hardcore DVR person by any means whatsoever - I just wanted some recording capability and a better interface than the typical Verizon STB and this thing blows it out of the water. There are few apps at the moment but I fully expect this to change in the future. I believe Tivo has a lot in store for the Bolt. Amazon Prime and Netflix work great and integration with the iPhone also works well. 500GB is relatively small for a DVR, but expandable storage is doable via eSata. For me personally, this is a non-issue. Despite the 4K, I don't think this level of storage and 2 fewer tuners are enough for the hardcore DVR users out there, but for those simply wanting a better experience than their cable providers STB, this is a solid way to go.",Amazon,0.75,5,Very Positive,APPS
"February 25, 2016","First TiVo and loving every aspect of it!	Due to increasing cable costs, I've been trying find ways to cut my bill. For awhile I've been considering getting a TiVo. This would allow me to ditch my cable companies dvr box and dvr service. When I heard about the TiVo Bolt I decided it was time. I've had the TiVo for a week and so far I love this thing. Far more options than I had with my cable supplied dvr box. The TiVo programming and recording is pretty simple. For those considering making the switch you'll find that the TiVo has everything you get from your cable company box, plus a whole lot more. For me the perks are the commercial skip, although not available on every show, it's available on many of the shows I record. Also the QuickPlay feature is good for watching shows that you may have stockpiled. Bing watch in less time. Netflix, YouTube, Amazon Prime, and more are all easily accessible. As well as Spotify (although you need a full membership to access it), I Heart Radio and On Demand (depending on your cable provider). Now, the down side. I set mine up a week ago, it's taken that week to access everything. I had the cable card (required to get your cable channels) I had a wireless connection (required to access the TiVo guide and features). But I couldn't get everything to talk to one another. My first problem was getting the MAC address to talk to my router. My set up requires me to enter the MAC address for whatever I connect wirelessly. However you need to do a software upgrade as soon as you start the TiVo. Not possible if you can't connect wirelessly. I needed to connect thru my Ethernet, then could find",Amazon,0.75,5,Very Positive,APPS
"November 18, 2015","TiVo keeps getting better and better.	I upgraded from a TiVo HD to the TiVo Bolt.The new TiVo Bolt works great with Comcast XFINITY cable TV and the other internet video services I use (like Netflix, Amazon Video and YouTube).I like the speed of the new TiVo. The new user interface, while taking a few days to get used to, is really an improvement.  The new remote control is great (and not having to point it at the TiVo is wonderful!)  The iPhone app works pretty much flawlessly for scheduling and viewing recorded content (and I can use my iPhone as a remote control if I can't find the remote!)  The commercial skip is really effective on the shows that support it.  Configuration with the Comcast cable system was time consuming but straightforward and we experienced no issues there.  There was a little hiccup when I tried connecting the Extender Drive from our old TiVo, but a new cable fixed that and we are up and running with 1.5TB of storage.",Amazon,0.75,5,Very Positive,APPS
"February 14, 2016","Extremely fast, great user interface, awesome Amazon Prime and Netflix integration, cheaper than cable DVR.	I've been very impressed with the Bolt so far. Extremely fast and highly usable. Aside being a top notch DVR, I also love the integration with Amazon Prime and Netflix as well. I've upgraded from FIOS DVR to Xfinity cable-card and it is saving me money over their rental unit, less boxes and cables next to my TV, lower power consumption, and just a significantly better DVR. So far a win, win, win.Not many downsides for me.  Some UI stumbles but it is probably more with my learning the remote rather than a problem with the Tivo.",Amazon,0.75,5,Very Positive,APPS
"April 28, 2016","Glad to be a Tivo user once again	I was a Tivo user long, long ago when it was about the only DVR option for Directv.  Finally had the opportunity recently to become part of the family again when I moved to an area that was serviced by Comcast.  It's great to be back.  Interface is simple and intuitive and it's also great to have access to Netflix, Amazon Prime, Hulu, etc. from the Tivo menu.  (Now if they could just figure out a way to integrate HBONow.)  After some confusion, I was delighted to discover that the ability to set up a MoCa network was built into the Bolt so adding a Tivo Mini in another room was quick and simple.  Pairing with one of Comcast's cablecards was a bit of an ordeal but, after a few misfires, everything is running smooth.",Amazon,0.75,5,Very Positive,APPS
"January 9, 2016","TiVo is back!	I have been a fan of TiVo since their very first DVR and have owned several of them, but was disappointed when I bought the Premiere because it was so slow. When the hard drive failed on it, I simply cancelled my TiVo membership.Not wanting to pay for the crazy cablebox rentals, I started to look for an alternative that could give me HD content (my previous TV did not have an HD tuner), and be able to record my favorite shows. All my searches would bring me back to TiVo, and when I saw the BOLT, I figured I would try it. I'm glad I did!Very fast interface and great features. While all the other TV platforms fight over Amazon Video, TiVo just supports it, as well as Netflix and Hulu.For just a bit more than the price of an HD DVR cablebox from the cable company for 1 year, I get the BOLT, subscription, and so much more.Oh...and of course, it's compatible with my UHD TV, Even tho there's not much content available yet.I plan on extending this BOLT to my other 2 TVs using TiVo MINIs.CONS: Changing between TV and streamed services feels a bit kludgy.  The remote for My new TV was able to control my other devices without even an attempt to program it. Perhaps is done via the HDMI? Not sure. But it was not able to do the TiVo.",Amazon,0.75,5,Very Positive,APPS
"April 25, 2016","Alittle more than 3 months difference between Direct TV vs my $500 investment in Tivo equipment and I end up with a better viewi	I have been thinking about cutting the cord with Direct TV for awhile.  This along with 3 of their Minis has given me a way to do it.  I have switched to Comcast Business internet foir reliability and to avoid overage fees involved with residential Comcast.  I bought this Tivo along with 3 Minis and a Comcast Cable card.  I now pay less than $50 for cable along with $10 for Netflix vs almost $200 for the Direct TV plus Netflix.  Alittle more than 3 months difference between Direct TV vs my $500 investment in Tivo equipment and  I end up with a better viewing experience and only Pay $50 / month for the Comcast cable card vs $200 for Direct TV.",Amazon,0.75,5,Very Positive,APPS
"June 21, 2016","New Tivo Fan	So far so good. We finally cut the cord, cable tv anyways. Its been a long time coming. We used to run wmc until I got tired of fixing and updating it to keep working. Tried xbmc. Its cool, but doesnt meet the wife approval factor. Or WAF if you will.  We have been running plex for awhile now and Tivo and Plex seem to play nice together. Also has the mainstream apps. Amazon Prime, Netflix, Hulu, Spotify, etc. Not a ton of apps, but the main ones. All in all we like it with our Ota antenna. Record 4 at once, cool. Stream, cool, live ota tv from our antenna provides us with 30 channels or so. Loving it. If you only want OTA and streaming. Check out the tivo ota. The Bolt will do cable if you ever decide to go back, and makes a pretty sweet box. We love it!",Amazon,0.62,5,Very Positive,APPS
