Date,text,DataScource,Polarity,SentimentScore,Sentiment
20-04-2017,The TiVo\xc2\xae will always prioritise\xc2\xa0recordings you set yourself over\xc2\xa0suggestions so if it thinks there isn't enough room left to record everything scheduled in your\xc2\xa0planned recordings then this could be the reason why the suggestions have stopped.,TechReviews,0,3,Neutral
20-04-2017,You could always remove any unwanted recordings or series links to see whether suggestions begin to record again.,TechReviews,0,3,Neutral
20-04-2017,"Hi Rose, I have about 75% free space on my hard drive. \xc2\xa0I have about 15 series links. Apparently the last time we had any suggestions recorded my wife looked through them and decided she didn't want any of them. Instead of deleting them one at a time she pressed 'clear' on the Suggestions tab and got rid of them all together. I don't think it's recorded any since.",TechReviews,0.143055556,3,Neutral
20-04-2017,"I have reset the box, switched suggestions off and on, cleared my thumbs and redid them.... everything I can think of but nothing. The box is just refusing to record any suggestions.\xc2\xa0",TechReviews,0,3,Neutral
20-04-2017,"I have exactly the same issue. Although most of the time I delete the suggestions, occasionally it hits on a classic that I want to watch. We have had 3 programmes sitting in the suggestions box for about 3 weeks now and nothing new. Out of what, 100 chanels, is there really nothing to suggest. There is certainly a problem somewhere that is not feeding info down the line. Everything else works finemail and I have also checked that all the settings are set correctly. Any way. Anyone with any ideas as I can see I am not the only one.\xc2\xa0",TechReviews,0.131176046,3,Neutral
20-04-2017," limited amount of space is available to store programs. When the space is full, the oldest programs are deleted to make space for the newer ones; programs that users flag to not be deleted are kept and TiVo Suggestions are always lowest priority. The recording capacity of a TiVo HD DVR can be expanded with an external hard drive, which can add 65 additional hours of HD recording space or up to 600 hours of standard definition video recording capacity.",TechReviews,0.064484127,3,Neutral
20-04-2017," technical issue caused TiVo Suggestions to stop recording for S1 UK TiVo customers in late September 2008, but this was fixed in late January 2009.",TechReviews,-0.125,2,Negative
20-04-2017,"iVo has three levels of data collection. By default, the user is in ""opt-out"" status, where all usage data is aggregated by ZIP Code, and individual viewing habits are not tracked. Certain optional features and promotions require the user to opt in, and individual information is then collected for targeted show suggestions or advertising. Users can request that TiVo block the collection of anonymous viewing information and diagnostic information from their TiVo DVR.",TechReviews,0.071428571,3,Neutral
20-04-2017,lso try deselecting the High Definition channels from your TiVO channel list AND have TiVO suggestions turned off.,TechReviews,0.16,3,Neutral
20-04-2017,these two suggestions have worked for most of our tivo community members in the past,TechReviews,0.125,3,Neutral
20-04-2017,"BTW, recording TiVo suggestions is not a problem.\xc2\xa0 If anything, it helps prevent the STB from going into standby mode.\xc2\xa0 In fact a solution that someone from TiVo suggested was to schedule 5 minute recordings to happen periodically in order to prevent standby mode.\xc2\xa0 I don't see how that can have anything to do with problems I'm experiencing.",TechReviews,0,3,Neutral
20-04-2017,"Keep in mind the suggestions above do work for other TivO users.,",TechReviews,-0.0625,2,Negative
20-04-2017,"\n\n\n\n\n\n\t\t\t\t\tIs there a way to review your suggestions thumbs ratings in the new UI? Previously with my Roamio, I would add Suggestions to My Show options and then I would have a link to click and review. That seems to be no longer the case with the new UI in 20.7.2.\n\t\t\t\t\t",TechReviews,0.035353535,3,Neutral
20-04-2017,"Is there a way to review your suggestions thumbs ratings in the new UI? Previously with my Roamio, I would add Suggestions to My Show options and then I would have a link to click and review. That seems to be no longer the case with the new UI.",TechReviews,0.035353535,3,Neutral
20-04-2017,How do I review and edit Thumb Ratings or see a list of my Suggestions?,TechReviews,0,3,Neutral
20-04-2017,iVo Central > Find Programs > TiVo Suggestions,TechReviews,0,3,Neutral
20-04-2017,"\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tI really wonder what happened to suggestions. My Roamio used to record 2 or 3 movies every day in suggestions. In the many months since the rovi transition, suggestions has recorded something like 3 movies the entire time.\n\t\t\t\t\t",TechReviews,0.233333333,3,Neutral
20-04-2017,his DVR works better than any cable box DVR I ever had. Easy to set up and use. Skips through commercials and has great suggestions.,TechReviews,0.577777778,5,Very Positive
20-04-2017,"fter cutting the cable cord you will need a DVR for over the air TV. I researched 4 different makes and came up with the TIVO Roamio 1TB is it good but not perfect. I have had several pay system DVRs from Comcast, Direct TV and Dish.\r\nThings I liked:\r\nThe feel of the remote, crispness of the buttons\r\nThe LEDs on the box tell you how many tuners are being used at any one time I like this\r\nI love the commercial skip button when it works which it does with about 70% of TV shows.\r\nThings I did not like:\r\nAdvertisements everywhere TIVO calls them suggestions but they are trying to get you to buy something or subscribe to something and there is no way to turn it off. Given this is a subscription service you pay for the guides and to connect to their network it should be free of ads.\r\nThe FF button to skip commercials the skip button does not work on is way to slow 3 levels of speed all of which are much slower then everyone else.\r\nYou cannot set the program to wait for a few minute...",TechReviews,0.05,3,Neutral
20-04-2017,"In terms of functionality, the remote is nigh-on identical in all other aspects to the current version. The same thumbs up/thumbs down buttons are there \xe2\x80\x93 it is still powered by TiVo after all \xe2\x80\x93 although, to be honest, we've never met anyone who has used the suggestions modes\xc2\xa0for more than the first few days after installation.",TechReviews,0.085493827,3,Neutral
20-04-2017,"If you\xe2\x80\x99d rather get more personalised recommendations, it\xe2\x80\x99s definitely worth using TiVo\xe2\x80\x99s own native suggestions feature. You can use the thumbs up button, pressing it up to three times, to tell TiVo which shows you like \xe2\x80\x94 and, just as important, the thumbs down button to tell TiVo which shows you don\xe2\x80\x99t like.",TechReviews,0.328888889,4,Positive
20-04-2017,"One feature TV lovers should get a kick out of is\xc2\xa0TiVo's suggestions. Once you start recording shows, TiVo begins to figure out your tastes\xc2\xa0and records other shows. For instance, once I asked TiVo to record every episode of ",TechReviews,-0.125,2,Negative
20-04-2017,iscover new movies and shows that you might be interested in with features like the Discovery Bar and TiVo Suggestions.,TechReviews,0.193181818,3,Neutral
20-04-2017,"utomatic recordings are stored in your Suggestions list; after a couple of days, TiVo had recorded 28 unplanned shows for us, including ",TechReviews,0,3,Neutral
20-04-2017,Choose a programme to record yourself and the device will come up with further \xe2\x80\x98If you like this\xe2\x80\xa6\xe2\x80\x99 suggestions. ,TechReviews,0,3,Neutral
20-04-2017," slick-looking feature called What to Watch Now \xe2\x80\x94 which debuted earlier this year in the iOS app \xe2\x80\x94 helps you decide\xe2\x80\xa6well, what to watch now. It lists popular programs, movies, sports and kids\xe2\x80\x99 shows that are currently on broadcast TV; only a smattering of what\xe2\x80\x99s available at any given time is included, but it\xe2\x80\x99s a lot more pleasant than wading through a conventional grid-based channel guide. The shows listed are generic recommendations that are the same for everybody with the same cable service \xe2\x80\x94 the feature would be cooler still if, like the existing TiVo Suggestions auto-recording options, it picked programs based on what it knows about what you like to watch.",TechReviews,0.19004329,3,Neutral
20-04-2017,"With all of that said, it\xe2\x80\x99s hard to find fault in the overall TiVo Bolt experience. Moving around the software was simple and I didn\xe2\x80\x99t succumb to any annoying glitches. The device was able to render the features quickly, its 4K support is a welcome addition, and TiVo\xe2\x80\x99s own features, such as suggestions and wish list, are still among my favourite for finding new shows. ",TechReviews,0.12780303,3,Neutral
20-04-2017,\n                Twitch chases YouTube with improved upload options\n              ,TechReviews,0,3,Neutral
20-04-2017,Watch YouTube\xe2\x84\xa2 web videos right on your TV.,TechReviews,0.285714286,4,Positive
20-04-2017,\nI think many people just give up on YouTube w/Tivo and use a different streaming device.\n\t\t\t\t\t,TechReviews,0.25,4,Positive
20-04-2017,\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tMy Bolt will play YouTube until the inserted commercial.  It almost never recovers after that.  If I jump ahead it will sometime buffer again and resume playing.  The Mini's work fine.  For extended youtube viewing I've returned to my pre-TiVo media device.\n\t\t\t\t\t,TechReviews,0.208333333,3,Neutral
20-04-2017,"\n\t\t\t\t\t\n\n\n\n\n\n\n\t\t\t\t\tThere are definitely issues with the Tivo YouTube app. I also get the 'Loading' message, and often (maybe every time) after this recovers, the video starts in the middle and won't let me go back to the beginning, and also the timer/location tracker will get stuck where it's at and not advance with the video. Fortunately I have a smart tv with a great YouTube app that I can fall back on but I'd rather not have to. The main selling point of the Tivo to me was never needing to touch a second remote.\n\t\t\t\t\t",TechReviews,0.175661376,3,Neutral
